Date,Close,High,Low,Open,Volume
2021-01-11,64.69351196289062,65.04219839546474,63.14569846871522,63.14569846871522,6675000
2021-01-12,64.8551025390625,65.68003732623096,64.24277954287986,64.66800312485148,5641300
2021-01-13,63.71550750732422,64.73604811789417,63.375327303800894,64.59146715172831,6223800
2021-01-14,63.826053619384766,64.36183292440344,63.22223050483862,63.78352867157862,5088100
2021-01-15,64.8551025390625,65.0166830881018,63.655968923472,63.80054338412709,8110300
2021-01-19,64.12371826171875,65.48443244338236,64.04717464203925,65.48443244338236,5919000
2021-01-20,63.99614715576172,64.17474027619345,63.4348489300648,64.14072161205453,4764400
2021-01-21,63.42253112792969,64.09031589624708,62.96021708867994,63.953331055670844,5029500
2021-01-22,63.456790924072266,63.610895636815755,62.51503627297421,63.12289846842772,4183600
2021-01-25,62.67768859863281,62.951651738568216,61.778750107499384,62.92596871479247,7554800
2021-01-26,63.55095672607422,63.67937185733614,62.73762388123171,62.81467949178598,4667600
2021-01-27,62.00135040283203,63.51671436149089,61.80444283510416,62.95166162252046,6279800
2021-01-28,62.164024353027344,63.17426491343121,61.830131895349616,62.01848282671616,5020000
2021-01-29,61.34213638305664,62.75476187471358,60.81989297988772,62.086970409498825,6469500
2021-02-01,61.179466247558594,62.04416527351899,61.07672759547086,61.71027281898145,5207100
2021-02-02,61.49623107910156,62.19826211672158,60.95686138862705,61.38492925380504,5543900
2021-02-03,62.703392028808594,63.07153073026099,61.076732498395714,61.419188167714,6128200
2021-02-04,62.497901916503906,63.388283768719,62.31811421535421,62.840357479939954,8117500
2021-02-05,61.7958869934082,62.806127575321874,61.581853027170546,62.694832264325676,6421800
2021-02-08,62.48079299926758,62.489349654296646,61.78731856584635,62.04416191626869,5826900
2021-02-09,62.91741943359375,63.47390902163279,62.36949303263781,62.70338547910165,8100200
2021-02-10,63.2085075378418,63.49103391883057,62.335245366021574,63.311239653257516,4752800
2021-02-11,63.01158905029297,63.4225370787837,62.429416486812876,63.35404465206902,4725500
2021-02-12,63.5338249206543,63.833471087635026,62.96021561074882,62.985898634804805,5870600
2021-02-16,60.38326644897461,64.54408761551602,60.09218336634522,64.44134895187096,18932600
2021-02-17,62.249637603759766,62.36949610162934,60.03224886137445,60.14354417173955,13280300
2021-02-18,61.2308349609375,62.47223589988015,61.05961039850324,62.198272680906314,7328800
2021-02-19,60.28908920288086,61.1452251127149,60.17779388604994,61.12810526850961,6530800
2021-02-22,60.34046173095703,60.477440079840505,59.39015034957046,60.186357006088976,6054900
2021-02-23,59.62129211425781,60.61441270297672,59.46718742055307,59.689784540748214,8150600
2021-02-24,60.27196502685547,60.39182352307397,59.40726599116646,59.83533391531771,5826100
2021-02-25,59.35591125488281,60.486010528980394,59.21036970053526,59.912400968811035,5243400
2021-02-26,58.32854080200195,59.35590787658026,58.2343653235373,59.30453527718198,10227500
2021-03-01,59.313079833984375,59.56135996905479,58.43982430011343,58.57680261461611,5656500
2021-03-02,59.02200698852539,59.6212994647073,58.962077740907205,59.49287778215457,5251800
2021-03-03,59.099063873291016,59.510012005298236,58.45696190764153,59.04769780621473,6192100
2021-03-04,59.21892166137695,59.963762283884805,58.57681970356639,59.03913389700586,7396700
2021-03-05,60.468868255615234,60.74283144605308,59.21035413603361,59.41582489591257,8295600
2021-03-08,61.410621643066406,62.10408952644411,60.59728874266037,61.033919814171085,9007400
2021-03-09,60.98256301879883,62.54073009521535,60.939753611087966,61.94143104625604,8697300
2021-03-10,62.24106979370117,62.574962231797016,60.89693685444929,61.39349718405769,7402200
2021-03-11,61.94142532348633,62.86605357750668,61.915742293952086,62.45510550956499,5536100
2021-03-12,63.28555679321289,63.396858627607166,62.069845524367096,62.23251341660625,6286700
2021-03-15,64.18450164794922,64.3899724100114,62.99447341448427,63.25987342097281,7139500
2021-03-16,64.27012634277344,64.42423107705363,63.48248282614089,64.21019708676441,5756300
2021-03-17,63.36261749267578,63.68794677144367,62.39517978036887,63.13145715024207,7926700
2021-03-18,63.76499938964844,64.4584673206557,63.19138342030619,63.3626145051091,6860600
2021-03-19,62.65201187133789,63.91053241720156,62.64344868528655,63.78211075362008,10427000
2021-03-22,62.90030288696289,62.9859151668859,61.94142836914965,62.429425549688915,6819600
2021-03-23,61.55615997314453,62.87460977430163,61.47054770694934,62.59208341723999,7192300
2021-03-24,62.67768859863281,63.610879830529214,61.38492197028304,61.7445038985329,7555500
2021-03-25,63.413970947265625,63.568075634317665,61.89005044852708,62.71193993553898,5506800
2021-03-26,65.03207397460938,65.06632019010411,63.45678725263818,63.66225801380883,9051200
2021-03-29,65.32315063476562,65.81114767850775,64.64680270891313,64.80946403562955,6135800
2021-03-30,65.1347885131836,65.75976375220068,64.8351424032579,65.21183757068077,5733000
2021-03-31,64.40709686279297,65.21186004511685,64.38140730297835,65.03207231719989,6320500
2021-04-01,63.61088943481445,64.46702519285074,63.276997011724106,64.4070959510601,6965300
2021-04-05,64.24443054199219,64.55263994930337,63.46534383690065,63.49959005235719,6063800
2021-04-06,63.884864807128906,64.36429883294342,63.67938748309521,64.36429883294342,6746500
2021-04-07,63.773555755615234,64.14169442152325,63.473909523317545,64.09889154936529,5137400
2021-04-08,63.17426681518555,63.66226400123548,63.020162096864595,63.61089793906128,5180100
2021-04-09,63.413970947265625,63.525266236659924,63.00302293786116,63.354041709623,4662700
2021-04-12,63.747886657714844,64.15027162836708,63.56809887904459,63.63659132762356,4233400
2021-04-13,63.37117385864258,63.65370026174794,62.754761522501255,63.40542007706125,3934100
2021-04-14,64.27867889404297,64.36429116963119,63.33693079897671,63.35405064137518,3968700
2021-04-15,64.87796783447266,65.06631874962497,63.90197357577209,64.43278010649247,5037700
2021-04-16,64.96358489990234,65.23754810621651,64.6896216935882,65.19474523348502,8513900
2021-04-19,64.85227966308594,65.68273234214301,64.56119665860662,65.22041827756081,6666900
2021-04-20,64.98926544189453,65.23753905195444,64.50126181246029,64.83516075149349,7660800
2021-04-21,65.66561126708984,66.29915644287927,65.19474051036794,65.25466975328882,6222800
2021-04-22,65.64836120605469,65.87241888635432,64.83831106742508,65.76038675887682,5641900
2021-04-23,65.53633880615234,65.85518330823763,64.86416573291551,65.43292604688767,4196800
2021-04-26,65.27782440185547,65.75179143331594,65.14856006830651,65.66561082784523,5617600
2021-04-27,64.7262954711914,65.23472679835034,64.60565052662297,65.04514658164021,3766500
2021-04-28,64.97618865966797,65.43291677606155,64.8210728300763,64.98480803204939,3581200
2021-04-29,65.8121109008789,65.91551710326065,65.20887956347252,65.31229234051108,5086300
2021-04-30,65.83797454833984,66.46705097726942,65.69147801827768,65.87244548035295,6153400
2021-05-03,66.94963073730469,67.40635903502753,66.09649004851109,66.35501872535595,9558600
2021-05-04,69.90543365478516,70.1036332421618,67.86307586196777,68.07851419803751,19634100
2021-05-05,71.56002044677734,71.78407822591664,69.30222362537864,70.23291910058039,15365700
2021-05-06,72.1287612915039,72.17185159396014,70.45696406564645,71.2153047364139,9412600
2021-05-07,73.34384155273438,73.55066055363997,72.13738532724634,72.31835277487092,8206300
2021-05-10,73.98155975341797,75.1276938441016,73.61962474835772,73.77474068976346,7926700
2021-05-11,72.70616149902344,74.11943703061526,72.43040058004598,73.70579236481962,7935100
2021-05-12,71.8530044555664,73.53342772518414,71.73235949155169,72.9129641533042,6437300
2021-05-13,72.61996459960938,73.0680801017104,71.62895333368768,72.05121070805954,4612100
2021-05-14,72.67169952392578,73.02501516306387,72.3959385709425,72.93022171910151,5738800
2021-05-17,72.86988830566406,73.42141012905412,72.48210178363186,72.48210178363186,4472900
2021-05-18,76.3599624633789,76.39443338525149,74.08493421703729,74.51581087846041,17674500
2021-05-19,76.87701416015625,77.63535472742666,75.5499132364409,76.26517008179214,20077300
2021-05-20,76.75637817382812,77.38546107407444,76.1445340240855,76.88564250397813,9058700
2021-05-21,77.3940658569336,77.73014913571247,76.79084114493466,76.94595701011384,8361500
2021-05-24,77.30791473388672,78.08349428948897,77.24759224482088,77.60952717921587,5639700
2021-05-25,76.43753814697266,77.40270450111056,76.36860285890829,77.30791108353193,5894700
2021-05-26,75.24829864501953,76.60987045054404,73.4817017325024,76.39443212339101,14402300
2021-05-27,74.47273254394531,75.903246445468,74.21421045036239,75.64471777722792,8985300
2021-05-28,74.48995971679688,75.23106810425826,74.43825004639194,74.6967786744482,6810000
2021-06-01,73.99877166748047,74.60199645709385,73.48171433391802,74.54167397813251,6109800
2021-06-02,74.10218048095703,74.52444442319633,73.86089055662448,74.38656070948782,4105000
2021-06-03,75.02424621582031,75.23107175817312,73.81779675871115,74.10217037379749,4679900
2021-06-04,74.51582336425781,75.06734505731936,74.28314624629476,75.02425475409444,4606700
2021-06-07,74.39517974853516,75.08457858998534,74.27453478691494,74.67094060004669,3952400
2021-06-08,73.94706726074219,74.21421532203534,73.36107460563434,74.16250564019865,4270300
2021-06-09,73.20594787597656,74.32622991322698,73.10254167692099,73.9125853930349,5782500
2021-06-10,73.679931640625,74.16251154514084,73.49896417643156,73.68855101739366,4690400
2021-06-11,73.65408325195312,74.22283722463662,73.45587702569988,73.98154726200372,2697900
2021-06-14,72.92158508300781,73.41278432543623,72.00812188287291,73.39554557326257,5089600
2021-06-15,73.59374237060547,74.20558650143036,72.8009308130287,73.3869233935543,5473300
2021-06-16,73.02497863769531,74.23143466905377,72.95604336492408,73.6799130389453,5721300
2021-06-17,72.58550262451172,73.32660461060323,72.10291617761094,73.29214025514958,4943100
2021-06-18,71.00848388671875,72.12014659943493,70.94816140965618,71.97364351971991,8800800
2021-06-21,72.4045181274414,72.58549212801984,71.04295274555567,71.18944924635086,4531800
2021-06-22,72.22354125976562,72.69750819997292,72.02534168451956,72.40450866202954,3550400
2021-06-23,72.15461730957031,72.58549402291511,71.74959214708109,72.20632041128148,3396300
2021-06-24,72.1890869140625,72.37867373367534,71.36180435319882,72.30111907546501,4867000
2021-06-25,72.45623016357422,73.0336033852806,72.19770150402904,72.38728831107458,3743900
2021-06-28,72.49070739746094,72.58550080923197,71.62033451422576,72.10291437440013,4194700
2021-06-29,71.94780731201172,73.36108271142871,71.87887201970862,72.92159310253102,4926800
2021-06-30,71.90471649169922,72.11153549754812,71.38765911509049,71.74960059364813,5038900
2021-07-01,70.85337829589844,72.1546280039684,70.62932053084648,72.13738925107171,9737600
2021-07-02,71.03434753417969,71.28425686018397,70.1984455134966,70.80167696150426,5591400
2021-07-06,69.9571304321289,70.7757934053793,69.15569963135871,70.7757934053793,6544400
2021-07-07,70.09501647949219,70.99124077989356,69.31944370046898,69.76755256334143,6878900
2021-07-08,69.12987518310547,69.69001634078523,68.75070149335457,69.44871980888851,5417000
