Date,Close,High,Low,Open,Volume
2021-01-11,59.01592254638672,59.5215334114183,58.838024014656774,58.941019217358495,6284700
2021-01-12,58.444766998291016,59.006558010740555,58.22005345071715,58.987831286483164,7758200
2021-01-13,58.107704162597656,58.60394991819596,58.02343567846229,58.35114446578987,8298000
2021-01-14,57.67699432373047,58.21069351167308,57.59272584291018,58.11706345376509,10258600
2021-01-15,57.84553146362305,58.0515218777647,57.31183227403584,57.67699450146311,7532600
2021-01-19,57.38673400878906,58.32304879344508,57.208831913779655,58.145146698435674,8903400
2021-01-20,57.639549255371094,58.07961485038463,57.25566027108887,57.46164713003378,7025000
2021-01-21,57.311824798583984,57.9110656650985,57.04029266477044,57.72380557313069,6943600
2021-01-22,56.515968322753906,57.25565795604449,55.935454080868176,57.0590291111611,9896700
2021-01-25,57.02156448364258,57.06837950250542,55.96352791290889,56.53468042960368,8524700
2021-01-26,57.8642463684082,58.08896346263279,56.965385135023915,57.171375507083376,8186500
2021-01-27,58.56649398803711,59.15637335203823,57.461642163546394,57.48973403824209,14789000
2021-01-28,57.321197509765625,59.21255397661475,57.274378908838656,58.56649443010346,11166400
2021-01-29,56.58150863647461,57.58336527503128,56.375518219357524,57.26501807210388,11451800
2021-02-01,57.592735290527344,58.060892800380216,56.87177586850125,57.04030928603061,10553500
2021-02-02,58.397953033447266,58.91292545872133,57.86425388357591,57.93916078196505,10528000
2021-02-03,58.210697174072266,58.753761545027906,58.03279862415127,58.22006232350694,9933500
2021-02-04,59.3155403137207,59.35299376241364,58.28559547696724,58.50094744931542,9928700
2021-02-05,59.549625396728516,59.989694536671415,59.250004918567605,59.45599533671242,9170200
2021-02-08,59.0908317565918,59.802429483080246,58.83802631419573,59.72752615112461,7003400
2021-02-09,59.61515808105469,59.78369502084254,58.90356044665054,59.06273581056453,5437400
2021-02-10,59.240638732910156,59.83051806604651,58.92229155315884,59.774337891352424,9577500
2021-02-11,58.70693588256836,59.89605605063116,58.313681827955484,59.51216714375713,7690800
2021-02-12,59.062747955322266,59.10019783827562,58.341785025039194,58.35114660283803,6663400
2021-02-16,58.18260192871094,59.23127351954601,58.14514847895601,59.09082844060136,7526000
2021-02-17,58.13579559326172,58.19197577629263,57.45228610596376,57.892355276977305,6244500
2021-02-18,58.11705780029297,58.24814129731581,57.73316888540149,57.873617530358764,6262400
2021-02-19,57.23693084716797,58.38859774575975,57.1901158165113,58.29496411268854,10905100
2021-02-22,60.34549331665039,60.83238107203107,58.313691668833485,58.84739088377884,20940300
2021-02-23,60.39230728149414,61.066455110389555,59.970968460192175,60.31740037972458,18175400
2021-02-24,60.57957458496094,61.00092059980427,59.999063886111635,60.382949302107185,10609300
2021-02-25,61.141357421875,62.1338487935052,60.4672096435923,60.52338624394426,15356100
2021-02-26,60.40167236328125,62.05894648788651,60.392307214691584,61.36607550607279,20512600
2021-03-01,61.95596694946289,62.480308250333785,60.64512441256134,60.813661412213214,11758900
2021-03-02,62.41474151611328,63.1263355468948,61.796770383392506,61.93721901751216,13282000
2021-03-03,62.648834228515625,63.238710051764954,61.984044354301524,62.03086295733605,15827600
2021-03-04,61.43161392211914,63.023346207162255,61.15071662781039,62.433470461331794,19951100
2021-03-05,65.51394653320312,67.15249740404664,63.023345780633825,63.023345780633825,34211500
2021-03-08,67.5644760131836,68.29480037764574,65.63566276419049,65.98210179450584,23300500
2021-03-09,68.01390838623047,68.55697269973074,67.41466746909748,67.7891948281844,17296400
2021-03-10,67.52703094482422,68.93150324875846,66.94651315419914,68.81914289277813,21378600
2021-03-11,63.11699295043945,63.76304539547237,61.26308624324149,63.341706533776296,38095400
2021-03-12,62.88292694091797,63.547709819454376,62.218136918864104,62.69565963065017,11606300
2021-03-15,63.416603088378906,63.463414541193096,62.639460107811864,62.686271560626054,8919600
2021-03-16,62.5926399230957,63.73494506679395,62.43346812923996,63.669403319705424,14512500
2021-03-17,62.00275802612305,62.592633691189995,61.94658143235875,62.545822244224404,11892400
