Date,Close,High,Low,Open,Volume
2021-01-11,73.66683959960938,74.5917029953085,73.28698667819272,74.03843936847008,1401500
2021-01-12,73.89802551269531,74.3191692357297,72.99794082045065,73.55120423495595,1197600
2021-01-13,74.45132446289062,76.1441468690409,73.67509970780604,74.0714652379777,2092000
2021-01-14,73.964111328125,74.88897465421906,71.92446137958036,74.42653984111404,2001600
2021-01-15,73.13833618164062,74.43479283604701,72.5768131931013,73.62554300851752,2065100
2021-01-19,71.95750427246094,73.65033310409557,71.858409732521,73.49343499088658,1739500
2021-01-20,72.3538589477539,72.55204168044756,71.0821743377483,71.45376774906333,1577700
2021-01-21,71.9492416381836,72.27955045659658,71.42900950176191,72.04007672075008,1086600
2021-01-22,72.1804428100586,72.67590275437837,71.11520046470783,71.47028124649141,1221000
2021-01-25,74.55867767333984,74.56693712669781,71.84189712933154,71.92447276256026,1546300
2021-01-26,74.22835540771484,74.69904336207001,73.36129566542677,74.32744992972702,1079500
2021-01-27,73.10531616210938,75.0871626859789,72.94016491016876,73.59252306553212,1981200
2021-01-28,73.60901641845703,75.33487616039011,73.12181594257657,73.26219510002198,1464800
2021-01-29,72.25477600097656,73.69161206827765,72.07310584186975,73.15486104367567,2211800
2021-02-01,72.50251007080078,73.24569702154669,71.88318341176814,72.7006928376586,897100
2021-02-02,72.85757446289062,73.64205220019805,72.02354631998784,72.70893584633484,1035100
2021-02-03,72.66764068603516,73.05575295680848,72.20521226134257,72.65938123556143,770700
2021-02-04,72.89887237548828,73.3365288538002,71.87492077527584,72.54379152136642,942800
2021-02-05,72.50251007080078,73.52646171636877,72.44470650129573,73.00622959082332,1131500
2021-02-08,70.61148834228516,72.51901215943448,70.37201464617429,72.51901215943448,2119200
2021-02-09,70.80142211914062,71.14824983737773,69.57102825002738,70.8839977472479,1084800
2021-02-10,72.0648422241211,72.29606278605854,70.81793584071096,71.57764164387133,1508700
2021-02-11,71.20603942871094,72.22999087648728,71.04088190480162,71.86665062400213,942600
2021-02-12,70.33071899414062,71.1234561938145,70.03344175674852,71.0161085303566,1019000
2021-02-16,69.27373504638672,70.55367903863582,68.91039480598256,70.55367903863582,1251600
2021-02-17,67.99378967285156,69.84351604086382,67.2588560561388,69.34805609590572,1684200
2021-02-18,68.16719818115234,68.39015292368111,66.88725437370853,67.3992331567089,1488800
2021-02-19,67.26712036132812,68.20849621471847,66.98636201563279,68.16721155805969,1490300
2021-02-22,64.94671630859375,67.45705417519449,64.19526368893484,67.45705417519449,2367500
2021-02-23,66.21839904785156,66.68082753858367,65.03754946606149,65.3761113824573,1752100
2021-02-24,66.1523208618164,66.68081224432576,65.30178023996898,66.16883346121985,1655500
2021-02-25,66.52393341064453,66.76340712189354,65.97066981919824,66.03673283611853,1462300
2021-02-26,65.63211822509766,68.07639353527658,65.59082725798677,66.86251218357418,2347500
2021-03-01,66.664306640625,67.27537368450494,66.06149274725574,66.09452424964316,1300900
2021-03-02,66.65605163574219,67.00287298376956,65.66512539837285,66.63953273338927,1456200
2021-03-03,64.71171569824219,66.77503884922288,63.763254428547036,66.23424796973914,1751700
2021-03-04,64.28739929199219,66.03457072666889,64.08772491425606,64.82819014808098,1765100
2021-03-05,67.10783386230469,67.45726562605867,64.13764482779284,64.47043970412086,2149500
2021-03-08,67.07454681396484,68.06460337570365,66.01792366679274,66.97470645711542,1182600
2021-03-09,67.93981170654297,68.23100481654767,67.32413901963734,67.53213500500266,1108800
