Date,Close,High,Low,Open,Volume
2021-01-11,191.11485290527344,192.80092377558753,190.12461994255656,191.88206054857108,2545400
2021-01-12,188.7686309814453,191.20406359585004,188.17984088624002,190.6331193372105,2952000
2021-01-13,189.20574951171875,190.13354242811374,188.14414685372097,188.1530765780843,2069800
2021-01-14,186.00311279296875,189.72317341534193,185.5570621627698,189.2146827753553,3666700
2021-01-15,187.26092529296875,187.96567909772116,185.03958888927335,185.53024716467368,3593700
2021-01-19,186.5294189453125,188.23333534263713,185.44998421865162,187.9478564517757,3331600
2021-01-20,190.57958984375,191.27542771314748,187.01118492893866,187.47506776694732,4077700
2021-01-21,190.49038696289062,192.65820017145828,190.30305331532162,190.96319955660243,2674900
2021-01-22,190.35655212402344,191.03454411316946,188.38500254769954,189.58041484924,2196400
2021-01-25,190.3208465576172,190.9542443318947,187.84080657361466,189.3216976755392,2615300
2021-01-26,192.1407470703125,192.25671096159778,189.27709643366802,189.58040755300343,2907800
2021-01-27,184.6649627685547,190.1513801304925,184.6649627685547,189.47338806619703,5464000
2021-01-28,184.5043487548828,187.66238053480967,182.99669577739783,186.11904950418096,5401600
2021-01-29,185.41432189941406,186.80599768168827,181.19468676728576,182.9788892804342,5203300
2021-02-01,185.49459838867188,187.0647052329683,184.30811575617633,185.9852567775145,2812500
2021-02-02,187.1271514892578,189.68749130841053,185.24481732547227,185.63734404965652,2786000
2021-02-03,186.19046020507812,187.33234873036554,185.49460869798318,185.869303206567,3020700
2021-02-04,188.26016235351562,189.22363352459348,186.15480244909824,187.34129897610003,2777500
2021-02-05,189.64285278320312,191.07020637059324,189.13434862410506,189.65176889371304,2600200
2021-02-08,188.7507781982422,190.0086441883277,187.30557857445802,189.59827163672816,2696200
2021-02-09,192.67604064941406,192.854458192203,188.9203016884984,189.18793480887476,3047300
2021-02-10,191.2664794921875,193.86249708363277,190.74014308512534,193.4789001263315,3161600
2021-02-11,191.15049743652344,191.6233099080933,189.4822592022774,191.391354921177,2583600
2021-02-12,190.8204345703125,191.53411822786265,190.00863285207794,190.9096501321501,2781200
2021-02-16,191.8285369873047,193.53245369763727,190.75801817468638,191.23974687602978,2892900
2021-02-17,190.4190216064453,191.7036496688667,189.68750561180218,190.87400198577788,3280000
