Date,Close,High,Low,Open,Volume
2021-01-11,64.84228515625,65.21739381639861,62.80477494166628,63.290708204052926,9077500
2021-01-12,64.62063598632812,65.78857730831423,64.3819263361777,65.26854266707483,11831100
2021-01-13,64.4160385131836,65.15772898752414,63.94715911331921,64.62916728698758,9852200
2021-01-14,65.19181060791016,65.50723693484225,64.55242448033815,64.66324906761537,9854300
2021-01-15,64.14321899414062,64.42455047099864,63.21398087892005,63.99829302273103,12882600
2021-01-19,63.93008804321289,65.30263749916013,63.67433748566405,65.23443474881154,14897700
2021-01-20,63.802223205566406,66.29157209417536,63.341870802343344,65.22592828191638,16133000
2021-01-21,63.682865142822266,64.69736003026131,62.86445155873518,63.938622233425164,13591300
2021-01-22,63.196929931640625,63.682863185512446,61.73060970366046,61.84996127449405,15460000
2021-01-25,61.705039978027344,63.10316420768002,61.312883816458815,62.6769066619524,15933100
2021-01-26,60.70758819580078,62.50639524246513,60.647912410070475,62.01193501545811,10899700
2021-01-27,58.329071044921875,59.89770192774799,57.84313778586376,59.44587004703097,17002600
2021-01-28,59.40019989013672,60.642700019173866,58.82607950155356,59.50303005698206,14986200
2021-01-29,57.45504379272461,60.034303424862465,57.28366017984106,59.134563973285196,17566100
2021-02-01,57.986305236816406,58.37191338670376,57.64354461612157,58.16625309171781,11961600
2021-02-02,60.796932220458984,61.15683447771342,59.143118227699624,59.228813288426785,13893900
2021-02-03,60.49703598022461,61.122574794737254,60.24853461761641,60.728402248481274,8014300
2021-02-04,61.94517135620117,61.97087725605575,60.64268243757776,60.77978928695472,8889400
2021-02-05,62.74209976196289,63.170548947403645,62.16797942250006,62.639269603915444,8832200
2021-02-08,63.60758972167969,63.65900154868693,62.896362272529394,63.102016118176245,9018100
2021-02-09,63.61612319946289,63.99316051527651,62.870625918341055,63.32478093732671,7429900
2021-02-10,63.69326400756836,64.14741914468476,63.02488425576563,63.92462371487838,7465900
2021-02-11,63.1705436706543,64.0702829623536,62.36505717727238,63.6932521562385,6972900
2021-02-12,63.93320083618164,64.28452583936036,63.30766202304501,63.30766202304501,7281200
2021-02-16,65.1671371459961,65.48418542446488,64.50732160342058,65.33851424043236,8550600
2021-02-17,64.6529769897461,65.03858516443145,64.01887405013203,64.26737535267624,7807200
2021-02-18,64.12169647216797,64.7386642471755,63.55614049920615,64.39590364576968,7155800
2021-02-19,65.124267578125,65.43275147387267,64.63583583279366,64.65297092139525,7685300
2021-02-22,66.32393646240234,66.82950337268495,64.7643816595416,64.86720528190912,11193700
2021-02-23,66.40963745117188,66.71812145137378,65.3470850824859,66.20398363024296,12174600
2021-02-24,68.44903564453125,68.63755432149082,66.53815604651095,66.56386195016628,12681500
2021-02-25,67.20652770996094,69.75151647141871,66.93232054084578,68.98030676527779,11674600
2021-02-26,65.86978912353516,67.56644446864372,65.4070631555192,66.8723587854281,30392200
2021-03-01,67.83207702636719,68.15769604823686,66.87234851371858,66.88091932781441,11450000
2021-03-02,69.22883605957031,69.88008080146646,68.20912467210864,68.38907258678707,11955500
2021-03-03,70.31707763671875,71.07115238088669,69.54587433944255,69.54587433944255,13053000
2021-03-04,69.50302124023438,71.53387255321145,68.38905084153163,70.38562543819008,15809900
2021-03-05,69.29736328125,70.74551686668256,67.16368194859552,70.61698736029415,16362500
2021-03-08,69.49447631835938,71.0883082641079,69.22883983994049,70.20570373731957,10151900
2021-03-09,69.28022766113281,70.54844004756124,68.0634336193319,68.72324244724454,11588700
2021-03-10,71.1996841430664,71.48246218101671,69.76866539966825,70.04287262317938,10775800
2021-03-11,71.33677673339844,71.81663764401286,70.6855322564113,70.73695059513041,8951500
2021-03-12,72.27081298828125,72.90492255585227,71.7995227577863,72.45076741800845,8691300
2021-03-15,71.8594970703125,72.90491411666144,71.0968580520971,72.75067215019003,9018400
2021-03-16,70.7283935546875,71.72239228274297,70.12856076200505,71.5595860350054,9472000
2021-03-17,71.8594970703125,72.09942756535344,70.6512672433505,71.6367016659392,8049300
2021-03-18,71.92805480957031,74.24167790738235,71.74810692752858,72.60500533969838,10227400
2021-03-19,71.0711441040039,71.64526437182245,69.75151999300796,70.788366107873,11557600
2021-03-22,70.19711303710938,70.75409828620954,69.82864647579225,70.668409756567,7169900
