Date,Close,High,Low,Open,Volume
2021-01-11,121.57050323486328,121.70259184822554,118.10083232606391,118.5147278976595,15937900
2021-01-12,123.4814453125,124.74954958557369,122.25737505060401,122.79455773746734,18033500
2021-01-13,123.59593963623047,123.98340402453523,121.61452993129313,122.0460283338332,14816800
2021-01-14,124.31804656982422,125.70943811024483,123.28771513439074,123.71922697478715,18565600
2021-01-15,122.09005737304688,124.74073829954717,120.6546318786943,121.02449339606919,27881000
2021-01-19,121.56171417236328,123.90418462004376,121.367988644076,123.16446135360727,19843800
2021-01-20,119.73877716064453,121.67615262563467,119.27204622617441,121.36794143648453,16028800
2021-01-21,118.73487854003906,119.90611345603486,118.28576384002498,119.49221790537113,13411700
2021-01-22,117.81903839111328,118.3562212069903,116.41884518551961,116.85035709902635,12933200
2021-01-25,116.34839630126953,117.27305703165408,114.53430743368878,116.3660125978637,14212800
2021-01-26,115.87286376953125,117.27305700931407,115.66150852233307,116.90319540469014,11307800
2021-01-27,112.596923828125,114.34937569627557,112.14780235611498,114.12040416776867,17603900
2021-01-28,114.57833099365234,116.39241969557717,113.59203347119907,114.3933934895444,13761800
2021-01-29,113.31022644042969,115.99614033921522,112.88752942207365,115.52940930206678,14808100
2021-02-01,114.14680480957031,114.54309749197229,113.14289111789348,113.95306590088757,11080700
2021-02-02,117.66053009033203,118.34741781896491,115.5558328834089,116.18988516173104,12253600
2021-02-03,119.00786590576172,119.55385004148556,117.57244039595263,117.69572756973847,10600800
2021-02-04,121.74665069580078,122.10771089569106,119.29850935534647,119.29850935534647,12419500
2021-02-05,121.50885772705078,122.83861252817495,120.9804898154198,122.75054449092184,10051300
2021-02-08,123.41099548339844,123.55189894642048,121.68496165461308,121.70257794681427,10136400
2021-02-09,122.91785430908203,123.27009955086172,122.00199518078342,122.78575226544368,8614800
2021-02-10,122.98831176757812,124.05386240778357,122.44231414893116,123.28772158075195,10323200
2021-02-11,122.64486694335938,123.77206788511715,121.72020635154217,122.98831077034346,9201000
2021-02-12,124.38850402832031,124.70553013360112,122.40709422963911,122.45112824595773,8324600
2021-02-16,127.38265228271484,127.97268402202424,125.40124212212254,126.4139709332483,12130600
2021-02-17,127.77891540527344,128.0254897597075,126.03526519382521,126.76618682921713,10810100
2021-02-18,128.21044921875,128.38657188666326,126.28187442744905,126.81025586848703,10587800
2021-02-19,130.35035705566406,131.0724639022145,128.44820031690844,128.44820031690844,11969800
2021-02-22,131.57443237304688,132.26132009222363,129.2671813886335,129.33763313384347,11488400
2021-02-23,132.6311798095703,134.1282424216432,131.73293686740809,133.42373841675706,16234400
2021-02-24,134.96485900878906,135.40517241034922,132.19088995387958,132.19088995387958,15061400
2021-02-25,133.13314819335938,136.40908084178506,132.6135816257489,135.85429511590357,18127700
2021-02-26,129.60183715820312,132.86015344506924,129.02062027837192,132.358203185068,19829200
2021-03-01,132.53428649902344,133.3092421087192,130.75541723008263,131.67127630286743,14845500
2021-03-02,132.10279846191406,133.6615113893449,131.95309354441903,132.16444877709827,14221700
2021-03-03,134.65664672851562,136.4795372105624,132.81613994808865,133.17718672244283,14324100
2021-03-04,132.587158203125,135.9511587586921,130.87874019844833,134.39244568550905,20093900
2021-03-05,132.89540100097656,135.16741988376026,130.30635591507658,134.92964687209817,18465100
2021-03-08,134.65664672851562,136.90224774789667,132.7544896224071,134.26916878794182,17133300
2021-03-09,133.70555114746094,135.83666611191126,131.93549634868072,133.4149427290409,16238800
2021-03-10,136.61158752441406,137.51863170644867,133.42371059054437,133.77596923817018,14342200
2021-03-11,135.89833068847656,137.50986586570562,135.0529230700711,135.7133931528791,11771500
2021-03-12,137.50979614257812,138.81313278666195,136.55873153038596,138.13504674968644,12849500
2021-03-15,136.82301330566406,138.18798784926574,135.5813394424267,137.6860374444042,12101100
