Date,Close,High,Low,Open,Volume
2021-01-11,121.63998413085938,123.04301003398415,121.41938206567065,122.43414617974621,7239900
2021-01-12,120.93405151367188,121.99293870464963,120.21930299637391,121.63998079581744,6333500
2021-01-13,121.11932373046875,121.83408555897466,120.97814867589807,120.97814867589807,6078800
2021-01-14,119.8310546875,121.46350202994454,119.37219858285579,121.26937111892133,6172800
2021-01-15,118.93099975585938,120.18401803315363,118.82511505944905,119.34573276944421,7757600
2021-01-19,117.88976287841797,120.32520511712954,117.8544590037288,119.74281236510619,9184900
2021-01-20,116.41610717773438,118.06621966495447,115.82489530041315,116.94555748268381,12506600
2021-01-21,116.30159759521484,117.17158346003278,115.85773223199193,115.98201399186651,8761600
2021-01-22,115.4050064086914,116.70997179558393,115.39613397695715,116.31049563638561,7202800
2021-01-25,117.39350891113281,118.06817934522674,115.31620884446598,115.36059808719342,9640000
2021-01-26,118.14810180664062,118.48544388205526,116.67446526695385,117.4024111042805,5996700
2021-01-27,113.96687316894531,118.15696321426168,113.3632092408765,117.52666844848204,10826700
2021-01-28,115.72457122802734,116.86973783761464,113.13239928490303,113.48748613629728,8242000
2021-01-29,113.81596374511719,115.66243175777122,113.69168198377132,115.57366681149335,8344100
2021-02-01,114.49063873291016,115.10317513281822,113.80708224576816,114.5172695724108,6534200
2021-02-02,114.3308334350586,116.04416076791637,114.24206849050219,115.04990669643152,6825600
2021-02-03,114.47286987304688,114.6948025457537,113.40759575319312,114.47286987304688,7309400
2021-02-04,114.54390716552734,114.92563846370484,114.14443100376755,114.85461837228351,6613700
2021-02-05,115.02327728271484,115.49377348634646,114.54389510253051,114.62378761732924,5063700
2021-02-08,114.6681900024414,115.4937867203852,113.72719748735307,115.34286055865441,7011200
2021-02-09,114.22431945800781,115.35174135740148,113.8337157419535,114.92563436974993,5917800
2021-02-10,113.82483673095703,114.65930579507439,113.594024841826,114.29533294018131,8594100
2021-02-11,113.92249298095703,114.81022376374729,113.81596962164517,114.1089088597528,6139200
2021-02-12,113.29219055175781,113.74493508988762,112.36894984214983,113.62952576815692,8407300
2021-02-16,113.55850982666016,113.78044250226237,112.73292000250598,113.6028990709197,8246000
2021-02-17,114.03791046142578,114.95227214934367,112.83946840079281,112.91048849397158,8845200
2021-02-18,114.98775482177734,115.27183514359635,113.26555512141167,113.46085695623842,6936400
2021-02-19,112.84833526611328,114.90787033315327,112.75955677292298,114.82797781669974,8277900
2021-02-22,112.36894989013672,112.95484861074827,112.19139969233964,112.55537251818801,6975500
2021-02-23,113.20343017578125,115.34285791100132,112.91048415516137,113.43424208331842,10145300
2021-02-24,113.32770538330078,113.84259081919278,112.66190735260008,113.05250425840798,7263000
2021-02-25,112.36894989013672,114.50838405687075,112.11150718296659,113.17678127835899,7790800
2021-02-26,109.66139221191406,112.67967849488132,108.14337325184428,112.33346400080481,17718800
2021-03-01,110.33604431152344,111.40131839213858,110.07860160792451,110.22064176419183,7740200
2021-03-02,109.9898452758789,110.84206601410123,109.57261072456365,109.96321443606702,10206500
2021-03-03,109.33292388916016,110.25615792145159,109.00446106902402,109.87443342291162,7537000
2021-03-04,108.4363021850586,110.76215219489696,107.89478593707771,109.27964360845307,10228100
2021-03-05,111.8363265991211,112.14703101742548,108.7914097540414,108.97783240502403,10490900
2021-03-08,113.01700592041016,114.42849464069003,111.25042352574995,111.64102724485315,9224700
